"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","From_PrivateTag","To","To_PrivateTag","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3135.84907092/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0x1de7f89d7c465e0011c248082a39fec1e4ff6d1c4514e8316fa57661a5f4ac6a","13043937","1629219631","2021-08-17 17:00:31","0xf674099c77321b5d8371fdd2d6b429df0bbefd1b","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.168","0","526.82264391456","0.02023315","63.448104629285","3011.96","","","Mint Mad Banana",""
"0x69554cc0341f80e679d18be60ee9ec8df87b9b9af06602b6edb194ad5df913e6","13043937","1629219631","2021-08-17 17:00:31","0x2eaf8a5a96b1def89adcf48692714cc496e14255","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.01212183","38.0122293433502","3011.96","","","Mint Mad Banana",""
"0x5508b85219eeb0556dbdf16cffd2be3f53b5320ad073048aa7a5ed8be6627eb6","13043937","1629219631","2021-08-17 17:00:31","0x7cd03ff8b40454e17c8c6be7bcca2defb5a5368b","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.01212183","38.0122293433502","3011.96","","","Mint Mad Banana",""
"0x75dabd4393ae1a0f03906511260942fa3df0f98ccf40da05714f271af01d53c0","13043937","1629219631","2021-08-17 17:00:31","0xa33eab1cab39c8bd2c492e296f982ffeff529769","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.126","0","395.11698293592","0.02834447","88.8839799152198","3011.96","","","Mint Mad Banana",""
"0xbf2da453b11b985bc05760b807a0466c681eb775d1ad6371bd049388ff4d9698","13043937","1629219631","2021-08-17 17:00:31","0xee4a267e98260acf829ca9dc6c9f3d5d82183bce","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.011783232236096865","36.9504378599989","3011.96","","","Mint Mad Banana",""
"0x5949c34a478e33e93db085e71d87154a870d1d74a2a29bceb0b2b4711cb2f05d","13043937","1629219631","2021-08-17 17:00:31","0x16199548aae0409544ef8409fcb42d4a28a099c7","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.011255985","35.2970701045395","3011.96","","","Mint Mad Banana",""
"0x5dc5dc1f424097ce581d8048079d26051bcfc67a4321827b005af3f29675547f","13043937","1629219631","2021-08-17 17:00:31","0x5db20843d5c3f5140f9eeabc59b1f8009fcb95c1","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.073676845505607305","231.039467527075","3011.96","","","Mint Mad Banana",""
"0x936cbb05e4cf5582fd64d0d818af13466cf9dfab763fffd76c64ada8d894d6fa","13043937","1629219631","2021-08-17 17:00:31","0x37b7deeec0fd3b607df42105fc7c2f88916dedc0","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.0734243914284234","230.247809643688","3011.96","","","Mint Mad Banana",""
"0x2c8d13603002c8d5237f78db71fbc510f4ff5733bdbe7bf86d8c4b4eabf840f2","13043937","1629219631","2021-08-17 17:00:31","0x0d819fa78217de449a1a0b4460487d62af8af5dd","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.01045580046894972","32.7878121862809","3011.96","","","Mint Mad Banana",""
"0x06a5f72bacf72e7b4803f6e698ef11108506e497f6c0255739189d847c76e8ed","13043937","1629219631","2021-08-17 17:00:31","0x737e13e23d08ef369216aded9f9fa7f28266023a","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.168","0","526.82264391456","0.03124782","97.9884473152754","3011.96","","","Mint Mad Banana",""
"0xe17370b2a138a5a809b8d80aedc7303be96f2154d7df44ab5afce775d3015b7a","13043937","1629219631","2021-08-17 17:00:31","0x0cc75b6bec8aa14585549ebf2f902d103f6fb7e6","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009866833977263778","30.9409021605245","3011.96","","","Mint Mad Banana",""
"0x9648be797677dd412a551081eb4d8eb2158151834c97f4fabd8b2086ab8a9542","13043937","1629219631","2021-08-17 17:00:31","0xf8dee5549496b329041207913352b3e31dcc035b","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009866833977263778","30.9409021605245","3011.96","","","Mint Mad Banana",""
"0x7816b56a495ffaefe840353cf0766132b92ddd782671f9832692392b2eb3d03a","13043937","1629219631","2021-08-17 17:00:31","0xa36d8b850b34c75bee9abf8b3bfa17d0984279ae","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.01646922386199729","51.6450003464177","3011.96","","","Mint Mad Banana",""
"0x61a9d086fe6329d426f8fb5c9ad787f42ad229dd8a098617d32fe9a713e03c12","13043937","1629219631","2021-08-17 17:00:31","0x684adb0b51dc51a06755b3fc31b47221740a7492","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.252","0","790.23396587184","0.042878783400931338","134.46139308999","3011.96","","","Mint Mad Banana",""
"0x4897210bb91265a19449ad9001993497f2b5a83263b83773350d6f259d344d74","13043937","1629219631","2021-08-17 17:00:31","0x8e4267ae28ff49cf5ba952950efafe2a1617f9a7","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.01638253906185343","51.3731698964237","3011.96","","","Mint Mad Banana",""
"0x8cdcc5e20abc548c014057e45df742ac20dbd32c76c07d904d88a826479b0bb0","13043937","1629219631","2021-08-17 17:00:31","0x2f406bfdd803c0701f9a624b819f4470b2dde75f","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.168","0","526.82264391456","0.028271965941832809","88.6566181317783","3011.96","","","Mint Mad Banana",""
"0xb8101de783737dab7b5a6a2d53483fdf74b5ffe5adc7d16c930bd4a14b6bc6bb","13043937","1629219631","2021-08-17 17:00:31","0x9054674d778b69c7b2c3e44e824cce0754124220","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.015691085769804865","49.2048767329686","3011.96","","","Mint Mad Banana",""
"0x48cecd1140e46f31f34b48c495dbeca8b65b5ca9053c3b2095153b88afe70f88","13043937","1629219631","2021-08-17 17:00:31","0xe24636603236f098d7269c9464469c310565e5bc","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009400645683790893","29.4790060335638","3011.96","","","Mint Mad Banana",""
"0x2da77445d0067b80e3bc8d3a4153f71bd07e1def8cb4a406d1b819fa48e034b1","13043937","1629219631","2021-08-17 17:00:31","0x4d65ab9c4c6012ad38b14b62a67e61a9f9eeb95b","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.015691085769804865","49.2048767329686","3011.96","","","Mint Mad Banana",""
"0x10469a89392242688b58d0527994a6c1301a879b17dadd7f6e9373d73a31baf7","13043938","1629219641","2021-08-17 17:00:41","0xd54faafbe111157eed25bb8b2ed1402a0f921210","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.21","0","658.5283048932","0.09550095","299.476565329477","3011.96","","","Mint Mad Banana",""
"0x6fa0709ca3f4c063fff2e740a605750cd8cd3f011588c6d52318c60294c3872c","13043938","1629219641","2021-08-17 17:00:41","0x55dd9b279dd99a95d763f9f5558abd5c9e9096c2","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.067493412095424295","211.649153612657","3011.96","","","Mint Mad Banana",""
"0x921e5a31b04de19d462c6f4bd1610115919318e257bbc50b69e70e5d3fb9aa3f","13043938","1629219641","2021-08-17 17:00:41","0xe3660b5c65af49fc62737ff58a895858d71530e9","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.21","0","658.5283048932","0.035336586880552337","110.810203138864","3011.96","","","Mint Mad Banana",""
"0x06c414672597c0144dbd0108008e9248f87c50b352df65ba5a4bc61b463d0602","13043938","1629219641","2021-08-17 17:00:41","0xb0cbff29287e1ce34731beeac66a9b55f7799edc","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009611215511759361","30.1393212329625","3011.96","","","Mint Mad Banana",""
"0xdfc384bde8af7067feb7c59293ec29205cc415f001912989647f9044244c111e","13043938","1629219641","2021-08-17 17:00:41","0x00fe14a56e3f97d38e19e96e77c9001f7cc30d9f","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.015753513353957605","49.4006402147338","3011.96","","","Mint Mad Banana",""
"0x05317d9f323545d0e89ddc60a13589a104d1072939b7ce43444d7c0bce141fb5","13043938","1629219641","2021-08-17 17:00:41","0xe52420a9491d7fbc7975eee23d2ee2a7e45e567b","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009438046511759361","29.5962893852003","3011.96","","","Mint Mad Banana",""
"0x22b2de6e7d6edf2628de8b02fedf553aba86b9c775a1184246130b4fb396b2f8","13043939","1629219647","2021-08-17 17:00:47","0x504f0baf0810a9a3265bebe18ee25474800ffc45","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.02597535","81.4547771643218","3011.96","","","Mint Mad Banana",""
"0xf2fd34bad7be2dca070fb40a14452a568f9e889d5b00604bbd8a330df27d7e1e","13043939","1629219647","2021-08-17 17:00:47","0x6cd72b1e6e300340a48943d6af34ef5ae07d3577","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.01212183","38.0122293433502","3011.96","","","Mint Mad Banana",""
"0xfb943b12ab312b55741a0b8945c4ecfd0854eea77bf8bf38fdeafee4bbd6f32b","13043939","1629219647","2021-08-17 17:00:47","0xccf48bcf8fb2facea1fb70378421087136cf7ab0","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.08512385","266.935545935633","3011.96","","","Mint Mad Banana",""
"0x11cc1c989288865fa3fd4cd267ca31cd8f39a621e8dcb6d5f1d7a3d49ee3fc46","13043939","1629219647","2021-08-17 17:00:47","0x1cfdbde3b3fa867f82508353fb2bb12dc41ad89a","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.168","0","526.82264391456","0.029674003631464314","93.0531967182041","3011.96","","","Mint Mad Banana",""
"0x6c4bcb30d7f37e42ad13c33c9dcaa8727f7d61a315a4a5be3e6cb07c23d33ae2","13043939","1629219647","2021-08-17 17:00:47","0x41afca5a37bbe3e849b7c9b622e47f3666285800","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.126","0","395.11698293592","0.021981525855818837","68.9307474323735","3011.96","","","Mint Mad Banana",""
"0xa3b3dea0d6390c8168ddc335097de76aea06aabb3e6a1029a3698dcb00a7131c","13043939","1629219647","2021-08-17 17:00:47","0x2b746d62d2ff2fcd3b2114d469f2675bce8910b6","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.015691085769804865","49.2048767329686","3011.96","","","Mint Mad Banana",""
"0x0a2cbe69c0c3a516639ab50385a13059e6ac2237e3583eff74906e8002d2e15f","13043939","1629219647","2021-08-17 17:00:47","0xb2dd144f891e9ee002f1a4a21d273cef601e10d1","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009400645683790893","29.4790060335638","3011.96","","","Mint Mad Banana",""
"0xc60cd13e6e7111b2ac1e22a57137cdad40b8e3e35fa8f7f257bf81d9c821531a","13043939","1629219647","2021-08-17 17:00:47","0x2438aaa4e88ae786e4fe25695cebe151b2c36124","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.065086425086531135","204.101205637103","3011.96","","","Mint Mad Banana",""
"0xff23b5a1cf0248e770a84625a5907025582c84739f2674ecc10fef8b6fb6e8cf","13043939","1629219647","2021-08-17 17:00:47","0xd0010f430e836137bccb778c5e9886e0c58b4b6c","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.21","0","658.5283048932","0.034562406027846781","108.382488831183","3011.96","","","Mint Mad Banana",""
"0xeb3e3fb116c8936e7c11595549f3c458f688b7b8d1884b56ac6916e4c31a4b49","13043939","1629219647","2021-08-17 17:00:47","0x00dd91525f79558e5466eed412d2afec7345adea","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.009400645683790893","29.4790060335638","3011.96","","","Mint Mad Banana",""
"0x581fcd987bda56542f3a77cfb849c58248a36cfa2a3e2c325a187f180b2a21ee","13043939","1629219647","2021-08-17 17:00:47","0x331c4fba3aeea4d217624c50f433dce8f6bff9cc","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.21","0","658.5283048932","0.034562406027846781","108.382488831183","3011.96","","","Mint Mad Banana",""
"0x3dc8a4eb7806b9b02c9b42c5a0ce1f1b04c88268b40322e8268f80548c6abeb6","13043939","1629219647","2021-08-17 17:00:47","0x34f79702bde52042a9b70d4ce1022ba695ad1899","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.00901268811177858","28.2624296418126","3011.96","","","Mint Mad Banana",""
"0x02e2ed8598909001dc159912ab9b296c02bafb4e1c10a8d3fef9289b43b1ea3e","13043939","1629219647","2021-08-17 17:00:47","0x976563338a1a78b7dbad64882ea1396aff862b0a","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.00901268811177858","28.2624296418126","3011.96","","","Mint Mad Banana",""
"0x7a860a20da4f6ac9643180abcede75b98a80fa80072399cf7a01d01e491ed89a","13043939","1629219647","2021-08-17 17:00:47","0xfc84ce9b33b411ed7f35f1ac818dd2d476321ad3","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.00883951911177858","27.7193977940504","3011.96","","","Mint Mad Banana",""
"0x5479e9ce007ec5b9cf40b974895dbd55573f1705f88c877b948164e8317e485c","13043939","1629219647","2021-08-17 17:00:47","0x2498a48bd90c12d6aa82c620929cbcf3d0a2005d","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.0147544814699169","46.2678270093453","3011.96","","","Mint Mad Banana",""
"0xa85b5854cc052ccffc3a76956d23ae52d6e46f72a2b3a62da6a89c86b8e5fc3f","13043939","1629219647","2021-08-17 17:00:47","0x9dba7180b683beb199efbf8af34be2eb4915df40","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.00883951911177858","27.7193977940504","3011.96","","","Mint Mad Banana",""
"0x94276951f8635cbbebec1c71d7b4538f3a3c0e97c5e73d92264a9456325a4fb3","13043939","1629219647","2021-08-17 17:00:47","0xe27c9ce16ce75d3adc5caf9d51b7fd0c7711db5e","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.00883951911177858","27.7193977940504","3011.96","","","Mint Mad Banana",""
"0x720f074b270bf786fbc161b1ebe36c4ec3d7765da97849a96247f92819320140","13043940","1629219648","2021-08-17 17:00:48","0x444569ae8a0324b9b32b3abdddb98ccb13036dd4","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.01212183","38.0122293433502","3011.96","","","Mint Mad Banana",""
"0xfd384bb658b2cb1e7432bbe7c4b746ab68eb515a76eee52423e9122e79b763e7","13043940","1629219648","2021-08-17 17:00:48","0x871727d9371fd25189deca567759756118d6ba32","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.0174522971579646","54.727769828223","3011.96","","","Mint Mad Banana",""
"0xb54a27410878e81c1c3eca01470121055630ee460f6a1e73dc21fd5ed88f529b","13043941","1629219650","2021-08-17 17:00:50","0xa0aa36d006b5908714083670ba6c957d0d86912f","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.168","0","526.82264391456","0.104680197","328.261298506173","3011.96","","","Mint Mad Banana",""
"0x30c3d6a000a8f128df83b40a38a48659f3bcfc2a5080fc108a7792f76a4dc2b9","13043941","1629219650","2021-08-17 17:00:50","0xcb7e013dee951efe417fa741a3291416e0a07311","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.02424366","76.0244586867004","3011.96","","","Mint Mad Banana",""
"0x0782c5af46c5b89c07a15b228a4787d3e7a0719762c901a6df05dc62bae81f55","13043941","1629219650","2021-08-17 17:00:50","0x71331f76038117f177446dff68139cd068b3d5ce","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.1198955","375.974192282489","3011.96","","","Mint Mad Banana",""
"0xb0b51b8293a9dd0de68cc4eeaf757c2035dd41120d203ac8ff0c43737b3338cc","13043941","1629219650","2021-08-17 17:00:50","0x71331f76038117f177446dff68139cd068b3d5ce","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.1198955","375.974192282489","3011.96","","","Mint Mad Banana",""
"0x4eafe8bc7abaa0a5991ecd8a72a45bfc06b45675d7be6cb967a50e09263dde35","13043941","1629219650","2021-08-17 17:00:50","0x8905ee4bc06c5b6db46ca90ec9bab73b6201c0e4","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.02832641","88.827346480999","3011.96","","","Mint Mad Banana",""
"0xbfedc0686f6d3b301741b4e9b30dd76e7c54dd1d202f77b90ede30d85006aa77","13043941","1629219650","2021-08-17 17:00:50","0xe6f61afb06caef91a37ba354d65812058f78e6c3","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.084","0","263.41132195728","0.027459275","86.1081419968868","3011.96","","","Mint Mad Banana",""
"0xd15a74438bc9de405f465063a5b6b4fb33a1c9ae362ef01f3f043680045b9829","13043941","1629219650","2021-08-17 17:00:50","0xc823d28506b92e2ced4c416d9c599a5a65525498","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.42","0","1317.0566097864","0.103364675","324.136020064698","3011.96","","","Mint Mad Banana",""
"0x3d46d1c791746cb546983445836d528efb96c6d6e7e4562f55511660fe0fd85d","13043941","1629219650","2021-08-17 17:00:50","0x59d500385b3bdfeca0ddf386e166aab937bedc56","-","0x7eba76cc3f0ffb89d6a9eed8f50e3db0cd445852","-","","0.042","0","131.70566097864","0.014373027","45.0716433642581","3011.96","","","Mint Mad Banana",""
